id_ip,id_institution,id_institution_subnet
206168,48,200
206173,48,200
206236,48,200
206259,48,200
206268,48,200
206277,48,200
206293,48,200
206342,48,200
206357,48,200
206364,48,200
206372,48,200
206395,48,200
206397,48,200
206413,48,200
206453,48,200
206535,48,200
206593,48,200
206598,48,200
206601,48,200
206671,48,200
206722,48,200
206727,48,200
206747,48,200
206762,48,200
206839,48,200
206903,48,200
206910,48,200
207048,48,200
207053,48,200
207064,48,200
207125,48,200
207155,48,200
207183,48,200
207208,48,200
207210,48,200
207247,48,200
207282,48,200
207284,48,200
207309,48,200
207389,48,200
207434,48,200
207452,48,200
207509,48,200
207516,48,200
207544,48,200
207569,48,200
207620,48,200
207623,48,200
207649,48,200
207734,48,200
207747,48,200
207763,48,200
207774,48,200
207787,48,200
207833,48,200
207834,48,200
207837,48,200
207894,48,200
207934,48,200
207954,48,200
207988,48,200
208121,48,200
208245,48,200
208266,48,200
208274,48,200
208301,48,200
208306,48,200
208307,48,200
208325,48,200
208334,48,200
208352,48,200
208358,48,200
208431,48,200
208438,48,200
208480,48,200
208481,48,200
208579,48,200
208613,48,200
208638,48,200
208645,48,200
208717,48,200
208721,48,200
208734,48,200
208799,48,200
208814,48,200
208863,48,200
208912,48,200
208924,48,200
208984,48,200
209009,48,200
209072,48,200
209093,48,200
209109,48,200
209187,48,200
209239,48,200
209240,48,200
209269,48,200
209289,48,200
209292,48,200
209315,48,200
209502,48,200
209563,48,200
209595,48,200
209613,48,200
209637,48,200
209664,48,200
209732,48,200
209792,48,200
209797,48,200
209819,48,200
209852,48,200
209893,48,200
209939,48,200
210106,48,200
210107,48,200
210194,48,200
210358,48,200
210392,48,200
210428,48,200
210547,48,200
210554,48,200
210583,48,200
210663,48,200
210746,48,200
210761,48,200
210885,48,200
210888,48,200
210980,48,200
210985,48,200
211034,48,200
211048,48,200
211073,48,200
211214,48,200
211233,48,200
211266,48,200
211315,48,200
211347,48,200
211388,48,200
211428,48,200
211435,48,200
211466,48,200
211535,48,200
211546,48,200
211552,48,200
211562,48,200
211600,48,200
211608,48,200
211760,48,200
211765,48,200
211827,48,200
211833,48,200
211865,48,200
211893,48,200
211907,48,200
211955,48,200
212009,48,200
212015,48,200
212090,48,200
212098,48,200
212113,48,200
212143,48,200
212227,48,200
212260,48,200
212279,48,200
212306,48,200
212419,48,200
212448,48,200
212450,48,200
212453,48,200
212517,48,200
212583,48,200
212620,48,200
212645,48,200
212660,48,200
212677,48,200
212703,48,200
212725,48,200
212742,48,200
212782,48,200
212838,48,200
212922,48,200
212963,48,200
212986,48,200
212993,48,200
213028,48,200
213086,48,200
213098,48,200
213111,48,200
213143,48,200
213332,48,200
213347,48,200
213450,48,200
213495,48,200
213510,48,200
213529,48,200
213587,48,200
213619,48,200
213632,48,200
213672,48,200
213673,48,200
213675,48,200
213765,48,200
213777,48,200
213907,48,200
213910,48,200
213968,48,200
213991,48,200
214002,48,200
214003,48,200
214049,48,200
214071,48,200
214159,48,200
214546,48,200
214554,48,200
214573,48,200
214634,48,200
214638,48,200
214679,48,200
214705,48,200
214722,48,200
214777,48,200
214835,48,200
214934,48,200
214992,48,200
215009,48,200
215042,48,200
215050,48,200
215108,48,200
215169,48,200
215256,48,200
215378,48,200
215394,48,200
215427,48,200
215547,48,200
215571,48,200
215607,48,200
215645,48,200
215668,48,200
215675,48,200
215694,48,200
215814,48,200
215844,48,200
215893,48,200
215923,48,200
215947,48,200
215992,48,200
216026,48,200
216039,48,200
216069,48,200
216152,48,200
216177,48,200
216181,48,200
216204,48,200
216241,48,200
216262,48,200
216332,48,200
216343,48,200
216363,48,200
216428,48,200
216445,48,200
216454,48,200
216481,48,200
216483,48,200
216505,48,200
216525,48,200
216527,48,200
216539,48,200
216554,48,200
216573,48,200
216671,48,200
216699,48,200
216734,48,200
216759,48,200
216766,48,200
216782,48,200
216795,48,200
216812,48,200
216897,48,200
216910,48,200
216911,48,200
216952,48,200
217003,48,200
217038,48,200
217100,48,200
217131,48,200
217151,48,200
217195,48,200
217204,48,200
217218,48,200
217280,48,200
217356,48,200
217379,48,200
217383,48,200
217400,48,200
217456,48,200
217472,48,200
217486,48,200
217607,48,200
217641,48,200
217683,48,200
217726,48,200
217750,48,200
217788,48,200
217838,48,200
217855,48,200
217919,48,200
217929,48,200
217937,48,200
218046,48,200
218056,48,200
218114,48,200
218215,48,200
218216,48,200
218281,48,200
218379,48,200
218437,48,200
218438,48,200
218532,48,200
218639,48,200
218711,48,200
218753,48,200
218759,48,200
218776,48,200
218815,48,200
218838,48,200
219018,48,200
219098,48,200
219111,48,200
219142,48,200
219187,48,200
219321,48,200
219355,48,200
219415,48,200
219435,48,200
219497,48,200
219517,48,200
219548,48,200
219563,48,200
219569,48,200
219582,48,200
219615,48,200
219637,48,200
219658,48,200
219672,48,200
219706,48,200
219732,48,200
219750,48,200
219786,48,200
219829,48,200
219845,48,200
219903,48,200
220041,48,200
220060,48,200
220093,48,200
220131,48,200
220135,48,200
220245,48,200
220271,48,200
220276,48,200
220315,48,200
220332,48,200
220376,48,200
220403,48,200
220404,48,200
220439,48,200
220470,48,200
220494,48,200
220564,48,200
220746,48,200
220754,48,200
220857,48,200
220870,48,200
220875,48,200
220906,48,200
220934,48,200
221016,48,200
221040,48,200
221045,48,200
221059,48,200
221108,48,200
221173,48,200
221256,48,200
221257,48,200
221267,48,200
221283,48,200
221284,48,200
221358,48,200
221387,48,200
221419,48,200
221443,48,200
221456,48,200
221541,48,200
221611,48,200
221618,48,200
221648,48,200
221692,48,200
221748,48,200
221755,48,200
221767,48,200
221773,48,200
221821,48,200
221872,48,200
221883,48,200
221911,48,200
221964,48,200
221969,48,200
221976,48,200
222074,48,200
222103,48,200
222209,48,200
222373,48,200
222414,48,200
222498,48,200
222547,48,200
222574,48,200
222699,48,200
222777,48,200
222808,48,200
222829,48,200
222927,48,200
222934,48,200
222940,48,200
222980,48,200
222981,48,200
223018,48,200
223050,48,200
223061,48,200
223119,48,200
223135,48,200
223150,48,200
223218,48,200
223249,48,200
223340,48,200
223349,48,200
223509,48,200
223535,48,200
223589,48,200
223614,48,200
223842,48,200
223872,48,200
223890,48,200
223965,48,200
223981,48,200
223998,48,200
223999,48,200
224046,48,200
224061,48,200
224105,48,200
224158,48,200
224205,48,200
224222,48,200
224257,48,200
224331,48,200
224333,48,200
224367,48,200
224428,48,200
224432,48,200
224438,48,200
224490,48,200
224506,48,200
224510,48,200
224526,48,200
224539,48,200
224585,48,200
224657,48,200
224670,48,200
224673,48,200
224777,48,200
224796,48,200
224865,48,200
224900,48,200
224912,48,200
224913,48,200
224925,48,200
224957,48,200
224974,48,200
225008,48,200
225023,48,200
225029,48,200
225050,48,200
225061,48,200
225072,48,200
225088,48,200
225117,48,200
225118,48,200
225185,48,200
225191,48,200
225192,48,200
225226,48,200
225245,48,200
225268,48,200
225269,48,200
225419,48,200
225431,48,200
225447,48,200
225456,48,200
225459,48,200
225464,48,200
225522,48,200
225525,48,200
225539,48,200
225663,48,200
225671,48,200
225792,48,200
225818,48,200
225825,48,200
225889,48,200
225964,48,200
226000,48,200
226007,48,200
226037,48,200
226051,48,200
226064,48,200
226077,48,200
226084,48,200
226093,48,200
226234,48,200
226267,48,200
226344,48,200
226359,48,200
226360,48,200
226480,48,200
226507,48,200
226520,48,200
226587,48,200
226618,48,200
226620,48,200
226621,48,200
226640,48,200
226647,48,200
226673,48,200
226710,48,200
226786,48,200
226827,48,200
226829,48,200
226943,48,200
227045,48,200
227135,48,200
227138,48,200
227140,48,200
227162,48,200
227189,48,200
227205,48,200
227207,48,200
227273,48,200
227277,48,200
227303,48,200
227304,48,200
227356,48,200
227361,48,200
227394,48,200
227409,48,200
227557,48,200
227573,48,200
227612,48,200
227689,48,200
227781,48,200
227845,48,200
227935,48,200
227986,48,200
227991,48,200
228166,48,200
228177,48,200
228314,48,200
228454,48,200
228541,48,200
228564,48,200
228591,48,200
228602,48,200
228606,48,200
228724,48,200
228755,48,200
228807,48,200
228834,48,200
228839,48,200
228851,48,200
228861,48,200
228862,48,200
228902,48,200
229023,48,200
229046,48,200
229137,48,200
229273,48,200
229314,48,200
229334,48,200
229432,48,200
229479,48,200
229499,48,200
229500,48,200
229544,48,200
229565,48,200
229578,48,200
229585,48,200
229591,48,200
229613,48,200
229617,48,200
229631,48,200
229698,48,200
229738,48,200
229743,48,200
229747,48,200
229749,48,200
229811,48,200
229864,48,200
229875,48,200
229964,48,200
229979,48,200
229995,48,200
230007,48,200
230052,48,200
230119,48,200
230126,48,200
230204,48,200
230207,48,200
230231,48,200
230319,48,200
230335,48,200
230399,48,200
230472,48,200
230494,48,200
230518,48,200
230576,48,200
230609,48,200
230670,48,200
230739,48,200
230806,48,200
230914,48,200
230939,48,200
230956,48,200
231008,48,200
231035,48,200
231123,48,200
231142,48,200
231146,48,200
231284,48,200
231304,48,200
231308,48,200
231325,48,200
231337,48,200
231377,48,200
231396,48,200
231440,48,200
231530,48,200
231575,48,200
231664,48,200
231669,48,200
231685,48,200
231691,48,200
231841,48,200
231867,48,200
231921,48,200
231968,48,200
231971,48,200
231974,48,200
231992,48,200
232015,48,200
232032,48,200
232058,48,200
232059,48,200
232081,48,200
232120,48,200
232148,48,200
232334,48,200
232338,48,200
232382,48,200
232423,48,200
232433,48,200
232441,48,200
232473,48,200
232553,48,200
232576,48,200
232610,48,200
232641,48,200
232665,48,200
232670,48,200
232703,48,200
232706,48,200
232713,48,200
232840,48,200
232886,48,200
232963,48,200
232979,48,200
232989,48,200
233037,48,200
233259,48,200
233261,48,200
233316,48,200
233318,48,200
233378,48,200
233388,48,200
233454,48,200
233455,48,200
233534,48,200
233573,48,200
233642,48,200
233667,48,200
233750,48,200
233773,48,200
233792,48,200
233870,48,200
233872,48,200
233877,48,200
233899,48,200
233904,48,200
233976,48,200
234000,48,200
234004,48,200
234068,48,200
234088,48,200
234111,48,200
234174,48,200
234236,48,200
234237,48,200
234271,48,200
234281,48,200
234298,48,200
234339,48,200
234352,48,200
234359,48,200
234407,48,200
234427,48,200
234460,48,200
234469,48,200
234476,48,200
234495,48,200
234521,48,200
234563,48,200
234569,48,200
234612,48,200
234614,48,200
234661,48,200
234671,48,200
234782,48,200
234843,48,200
234866,48,200
234894,48,200
234978,48,200
235115,48,200
235185,48,200
235216,48,200
235291,48,200
235417,48,200
235432,48,200
235437,48,200
235442,48,200
235444,48,200
235452,48,200
235542,48,200
235559,48,200
235564,48,200
235685,48,200
235788,48,200
235794,48,200
235855,48,200
235874,48,200
235904,48,200
235966,48,200
235971,48,200
235980,48,200
236023,48,200
236035,48,200
236074,48,200
236120,48,200
236169,48,200
236199,48,200
236210,48,200
236233,48,200
236299,48,200
236314,48,200
236354,48,200
236360,48,200
236366,48,200
236374,48,200
236384,48,200
236418,48,200
236425,48,200
236427,48,200
236490,48,200
236499,48,200
236518,48,200
236606,48,200
236633,48,200
236674,48,200
236679,48,200
236900,48,200
237051,48,200
237097,48,200
237110,48,200
237172,48,200
237215,48,200
237248,48,200
237249,48,200
237284,48,200
237307,48,200
237363,48,200
237446,48,200
237469,48,200
237507,48,200
237587,48,200
237658,48,200
237681,48,200
237756,48,200
237853,48,200
237888,48,200
237948,48,200
237960,48,200
237969,48,200
237979,48,200
238026,48,200
238076,48,200
238080,48,200
238115,48,200
238188,48,200
238238,48,200
238356,48,200
238368,48,200
238389,48,200
238390,48,200
238394,48,200
238477,48,200
238502,48,200
238529,48,200
238537,48,200
238541,48,200
238548,48,200
238554,48,200
238591,48,200
238669,48,200
238775,48,200
238806,48,200
238817,48,200
238858,48,200
238889,48,200
238905,48,200
239046,48,200
239072,48,200
239104,48,200
239158,48,200
239233,48,200
239304,48,200
239331,48,200
239342,48,200
239378,48,200
239379,48,200
239412,48,200
239415,48,200
239456,48,200
239468,48,200
239505,48,200
239598,48,200
239608,48,200
239612,48,200
239666,48,200
239688,48,200
239696,48,200
239743,48,200
239747,48,200
239781,48,200
239908,48,200
239990,48,200
240137,48,200
240172,48,200
240229,48,200
240281,48,200
240317,48,200
240331,48,200
240383,48,200
240403,48,200
240407,48,200
240513,48,200
240637,48,200
240670,48,200
240712,48,200
240734,48,200
240816,48,200
240832,48,200
240835,48,200
241015,48,200
241024,48,200
241037,48,200
241054,48,200
241088,48,200
241187,48,200
241211,48,200
241238,48,200
241239,48,200
241268,48,200
241306,48,200
241314,48,200
241340,48,200
241344,48,200
241390,48,200
241394,48,200
241450,48,200
241493,48,200
241590,48,200
241626,48,200
241631,48,200
241695,48,200
241710,48,200
241759,48,200
241822,48,200
241826,48,200
241854,48,200
241879,48,200
241887,48,200
241949,48,200
242029,48,200
242059,48,200
242079,48,200
242122,48,200
242143,48,200
242157,48,200
242205,48,200
242247,48,200
242278,48,200
242285,48,200
242372,48,200
242468,48,200
242576,48,200
242603,48,200
242657,48,200
242677,48,200
242717,48,200
242783,48,200
242822,48,200
242838,48,200
242857,48,200
242906,48,200
242958,48,200
242980,48,200
243005,48,200
243026,48,200
243062,48,200
243086,48,200
243153,48,200
243176,48,200
243183,48,200
243195,48,200
243269,48,200
243412,48,200
243467,48,200
243476,48,200
243494,48,200
243499,48,200
243523,48,200
243573,48,200
243594,48,200
243612,48,200
243747,48,200
243789,48,200
243895,48,200
243989,48,200
243999,48,200
244034,48,200
244150,48,200
244178,48,200
244186,48,200
244205,48,200
244341,48,200
244349,48,200
244372,48,200
244446,48,200
244492,48,200
244559,48,200
244568,48,200
244630,48,200
244645,48,200
244680,48,200
244691,48,200
244693,48,200
244771,48,200
244792,48,200
244798,48,200
244806,48,200
244847,48,200
244935,48,200
245029,48,200
245172,48,200
245191,48,200
245222,48,200
245243,48,200
245356,48,200
245412,48,200
245511,48,200
245518,48,200
245552,48,200
245566,48,200
245617,48,200
245618,48,200
245655,48,200
245682,48,200
245771,48,200
245775,48,200
245830,48,200
245922,48,200
245948,48,200
245954,48,200
246039,48,200
246134,48,200
246203,48,200
246217,48,200
246241,48,200
246282,48,200
246300,48,200
246308,48,200
246321,48,200
246364,48,200
246412,48,200
246422,48,200
246429,48,200
246503,48,200
246513,48,200
246516,48,200
246570,48,200
246593,48,200
246670,48,200
246678,48,200
246727,48,200
246732,48,200
246752,48,200
246757,48,200
246809,48,200
246853,48,200
246892,48,200
246950,48,200
247000,48,200
247033,48,200
247076,48,200
247081,48,200
247107,48,200
247120,48,200
247143,48,200
247160,48,200
247267,48,200
247299,48,200
247319,48,200
247363,48,200
247426,48,200
247434,48,200
247524,48,200
247540,48,200
247542,48,200
247751,48,200
247777,48,200
247891,48,200
247965,48,200
247972,48,200
248000,48,200
248034,48,200
248229,48,200
248239,48,200
248279,48,200
248280,48,200
248291,48,200
248373,48,200
248414,48,200
248515,48,200
248566,48,200
248654,48,200
248658,48,200
248758,48,200
248924,48,200
249000,48,200
249085,48,200
249089,48,200
249112,48,200
249180,48,200
249256,48,200
249354,48,200
249361,48,200
249365,48,200
249373,48,200
249457,48,200
249479,48,200
249550,48,200
249576,48,200
249589,48,200
249636,48,200
249723,48,200
249725,48,200
249863,48,200
249882,48,200
249911,48,200
249942,48,200
249952,48,200
249978,48,200
249984,48,200
250049,48,200
250053,48,200
250113,48,200
250118,48,200
250145,48,200
250213,48,200
250293,48,200
250303,48,200
250355,48,200
250361,48,200
250383,48,200
250455,48,200
250533,48,200
250535,48,200
250685,48,200
250695,48,200
250759,48,200
250872,48,200
250876,48,200
250889,48,200
250970,48,200
251019,48,200
251026,48,200
251098,48,200
251121,48,200
251151,48,200
251193,48,200
251195,48,200
251231,48,200
251343,48,200
251381,48,200
251458,48,200
251496,48,200
251563,48,200
251597,48,200
251674,48,200
251687,48,200
251693,48,200
251694,48,200
251797,48,200
251858,48,200
251918,48,200
251996,48,200
252040,48,200
252044,48,200
252045,48,200
252053,48,200
252081,48,200
252129,48,200
252182,48,200
252184,48,200
252195,48,200
252227,48,200
252258,48,200
252262,48,200
252316,48,200
252321,48,200
252376,48,200
252420,48,200
252422,48,200
252424,48,200
252520,48,200
252575,48,200
252617,48,200
252631,48,200
252637,48,200
252672,48,200
252704,48,200
252801,48,200
252806,48,200
252809,48,200
252817,48,200
252894,48,200
252962,48,200
253003,48,200
253007,48,200
253107,48,200
253168,48,200
253241,48,200
253248,48,200
253260,48,200
253275,48,200
253314,48,200
253315,48,200
253332,48,200
253361,48,200
253432,48,200
253455,48,200
253477,48,200
253491,48,200
253828,48,200
253843,48,200
253903,48,200
254033,48,200
254069,48,200
254073,48,200
254088,48,200
254110,48,200
254142,48,200
254169,48,200
254175,48,200
254229,48,200
254234,48,200
254248,48,200
254282,48,200
254303,48,200
254386,48,200
254409,48,200
254462,48,200
254517,48,200
254595,48,200
254603,48,200
254612,48,200
254639,48,200
254666,48,200
254684,48,200
254707,48,200
254766,48,200
254874,48,200
254879,48,200
254924,48,200
255031,48,200
255046,48,200
255109,48,200
255120,48,200
255142,48,200
255216,48,200
255230,48,200
255328,48,200
255342,48,200
255404,48,200
255432,48,200
255468,48,200
255478,48,200
255483,48,200
255616,48,200
255639,48,200
255650,48,200
255710,48,200
255736,48,200
255786,48,200
255797,48,200
255798,48,200
255828,48,200
255840,48,200
255907,48,200
255946,48,200
255959,48,200
256011,48,200
256023,48,200
256038,48,200
256085,48,200
256113,48,200
256161,48,200
256226,48,200
256374,48,200
256377,48,200
256502,48,200
256560,48,200
256571,48,200
256586,48,200
256598,48,200
256607,48,200
256614,48,200
256636,48,200
256651,48,200
256714,48,200
256716,48,200
256750,48,200
256752,48,200
256768,48,200
256855,48,200
256869,48,200
257005,48,200
257022,48,200
257029,48,200
257056,48,200
257079,48,200
257118,48,200
257190,48,200
257191,48,200
257196,48,200
257408,48,200
257452,48,200
257479,48,200
257560,48,200
257587,48,200
257625,48,200
257650,48,200
257655,48,200
257667,48,200
257707,48,200
257794,48,200
257835,48,200
257898,48,200
257906,48,200
258097,48,200
258118,48,200
258144,48,200
258263,48,200
258294,48,200
258337,48,200
258344,48,200
258353,48,200
258360,48,200
258453,48,200
258571,48,200
258590,48,200
258595,48,200
258604,48,200
258655,48,200
258661,48,200
258681,48,200
258727,48,200
258739,48,200
258744,48,200
258752,48,200
258754,48,200
258789,48,200
258835,48,200
258865,48,200
258978,48,200
259242,48,200
259301,48,200
259349,48,200
259350,48,200
259391,48,200
259414,48,200
259477,48,200
259526,48,200
259537,48,200
259559,48,200
259717,48,200
259720,48,200
259723,48,200
259768,48,200
259793,48,200
259828,48,200
259855,48,200
259980,48,200
260110,48,200
260204,48,200
260223,48,200
260231,48,200
260316,48,200
260327,48,200
260329,48,200
260421,48,200
260428,48,200
260453,48,200
260616,48,200
260619,48,200
260632,48,200
260649,48,200
260667,48,200
260683,48,200
260730,48,200
260732,48,200
260755,48,200
260757,48,200
260759,48,200
260796,48,200
260809,48,200
260872,48,200
260884,48,200
260936,48,200
260946,48,200
261005,48,200
261024,48,200
261059,48,200
261120,48,200
261122,48,200
261138,48,200
261228,48,200
261288,48,200
261337,48,200
261390,48,200
261533,48,200
261553,48,200
261718,48,200
261729,48,200
261756,48,200
261786,48,200
261791,48,200
261854,48,200
261866,48,200
261871,48,200
261876,48,200
261980,48,200
262008,48,200
262036,48,200
262091,48,200
262101,48,200
262123,48,200
262132,48,200
262152,48,200
262162,48,200
262179,48,200
262193,48,200
262221,48,200
262244,48,200
262250,48,200
262255,48,200
262281,48,200
262294,48,200
262320,48,200
262433,48,200
262458,48,200
262464,48,200
262490,48,200
262547,48,200
262558,48,200
262566,48,200
262572,48,200
262574,48,200
262583,48,200
262598,48,200
262611,48,200
262650,48,200
262685,48,200
262765,48,200
262801,48,200
262856,48,200
262871,48,200
262904,48,200
262996,48,200
262998,48,200
263077,48,200
263078,48,200
263082,48,200
263089,48,200
263091,48,200
263170,48,200
263191,48,200
263200,48,200
263217,48,200
263327,48,200
263340,48,200
263341,48,200
263406,48,200
263437,48,200
263480,48,200
263523,48,200
263675,48,200
263699,48,200
263719,48,200
263724,48,200
263771,48,200
263838,48,200
263982,48,200
263986,48,200
264010,48,200
264064,48,200
264117,48,200
264122,48,200
264124,48,200
264127,48,200
264270,48,200
264360,48,200
264382,48,200
264490,48,200
264527,48,200
264662,48,200
264729,48,200
264770,48,200
264781,48,200
264846,48,200
264858,48,200
264884,48,200
264955,48,200
265005,48,200
265094,48,200
265143,48,200
265201,48,200
265212,48,200
265316,48,200
265319,48,200
265321,48,200
265344,48,200
265356,48,200
265368,48,200
265384,48,200
265725,48,200
265732,48,200
265769,48,200
265783,48,200
265784,48,200
265858,48,200
265888,48,200
265904,48,200
266061,48,200
266113,48,200
266133,48,200
266171,48,200
266180,48,200
266253,48,200
266303,48,200
266364,48,200
266412,48,200
266428,48,200
266523,48,200
266526,48,200
266565,48,200
266586,48,200
266621,48,200
266690,48,200
266701,48,200
266709,48,200
266768,48,200
266788,48,200
266843,48,200
266936,48,200
266979,48,200
267080,48,200
267086,48,200
267130,48,200
267153,48,200
267205,48,200
267218,48,200
267247,48,200
267269,48,200
267329,48,200
267351,48,200
267372,48,200
267389,48,200
267496,48,200
267506,48,200
267511,48,200
267518,48,200
267603,48,200
267616,48,200
267650,48,200
267753,48,200
267770,48,200
267833,48,200
267849,48,200
267853,48,200
267870,48,200
267892,48,200
267958,48,200
267976,48,200
267998,48,200
268028,48,200
268083,48,200
268100,48,200
268134,48,200
268149,48,200
268171,48,200
268201,48,200
268268,48,200
268340,48,200
268342,48,200
268362,48,200
268395,48,200
268426,48,200
268558,48,200
268561,48,200
268639,48,200
268671,48,200
268706,48,200
268724,48,200
268738,48,200
268739,48,200
268793,48,200
268796,48,200
268833,48,200
268841,48,200
268915,48,200
268970,48,200
268977,48,200
268986,48,200
269015,48,200
269054,48,200
269108,48,200
269156,48,200
269196,48,200
269224,48,200
269298,48,200
269385,48,200
269416,48,200
269422,48,200
269428,48,200
269475,48,200
269525,48,200
269835,48,200
269844,48,200
269868,48,200
269902,48,200
269905,48,200
269930,48,200
269938,48,200
269948,48,200
270060,48,200
270093,48,200
270119,48,200
270170,48,200
270272,48,200
270320,48,200
270336,48,200
270401,48,200
270484,48,200
270533,48,200
270591,48,200
270593,48,200
270761,48,200
270813,48,200
270980,48,200
271034,48,200
271049,48,200
271070,48,200
271082,48,200
271116,48,200
271187,48,200
271298,48,200
271300,48,200
271350,48,200
271360,48,200
271377,48,200
271421,48,200
271471,48,200
271487,48,200
271578,48,200
271623,48,200
271646,48,200
271675,48,200
271703,48,200
271711,48,200
271721,48,200
271774,48,200
271787,48,200
271789,48,200
271844,48,200
271908,48,200
271930,48,200
271950,48,200
271990,48,200
272047,48,200
272134,48,200
272143,48,200
272163,48,200
272211,48,200
272249,48,200
272359,48,200
272386,48,200
272408,48,200
272446,48,200
272476,48,200
272506,48,200
272518,48,200
272523,48,200
272551,48,200
272574,48,200
272626,48,200
272683,48,200
272799,48,200
272857,48,200
272869,48,200
272909,48,200
273076,48,200
273103,48,200
273276,48,200
273291,48,200
273294,48,200
273346,48,200
273354,48,200
273417,48,200
273427,48,200
273486,48,200
273494,48,200
273567,48,200
273693,48,200
273719,48,200
273720,48,200
273736,48,200
273780,48,200
273820,48,200
273833,48,200
273858,48,200
274015,48,200
274062,48,200
274071,48,200
274073,48,200
274108,48,200
274122,48,200
274178,48,200
274201,48,200
274206,48,200
274223,48,200
274241,48,200
274284,48,200
274292,48,200
274311,48,200
274331,48,200
274355,48,200
274413,48,200
274473,48,200
274512,48,200
274533,48,200
274591,48,200
274598,48,200
274683,48,200
274698,48,200
274699,48,200
274705,48,200
274734,48,200
274738,48,200
274769,48,200
274772,48,200
274813,48,200
274837,48,200
274843,48,200
274974,48,200
275033,48,200
275042,48,200
275064,48,200
275158,48,200
275181,48,200
275332,48,200
275561,48,200
275586,48,200
275589,48,200
275652,48,200
275665,48,200
275726,48,200
275798,48,200
275801,48,200
275881,48,200
275885,48,200
275914,48,200
275979,48,200
276008,48,200
276069,48,200
276106,48,200
276116,48,200
276153,48,200
276271,48,200
276284,48,200
276304,48,200
276324,48,200
276343,48,200
276345,48,200
276357,48,200
276372,48,200
276382,48,200
276406,48,200
276420,48,200
276472,48,200
276514,48,200
276574,48,200
276591,48,200
276598,48,200
276657,48,200
276663,48,200
276671,48,200
276688,48,200
276713,48,200
276917,48,200
276930,48,200
276971,48,200
277026,48,200
277080,48,200
277121,48,200
277182,48,200
277198,48,200
277307,48,200
277319,48,200
277391,48,200
277392,48,200
277399,48,200
277415,48,200
277486,48,200
277547,48,200
277629,48,200
277655,48,200
277663,48,200
277676,48,200
277681,48,200
277703,48,200
277729,48,200
277743,48,200
277776,48,200
277779,48,200
277782,48,200
277786,48,200
277810,48,200
277891,48,200
277900,48,200
278041,48,200
278068,48,200
278106,48,200
278134,48,200
278235,48,200
278291,48,200
278293,48,200
278450,48,200
278494,48,200
278517,48,200
278589,48,200
278628,48,200
278681,48,200
278683,48,200
278768,48,200
278818,48,200
278863,48,200
278865,48,200
278917,48,200
278962,48,200
279078,48,200
279104,48,200
279118,48,200
279122,48,200
279126,48,200
279137,48,200
279167,48,200
279218,48,200
279303,48,200
279312,48,200
279322,48,200
279354,48,200
279433,48,200
279454,48,200
279462,48,200
279475,48,200
279498,48,200
279524,48,200
279531,48,200
279552,48,200
279582,48,200
279609,48,200
279643,48,200
279699,48,200
279705,48,200
279722,48,200
279774,48,200
279836,48,200
279839,48,200
279914,48,200
279954,48,200
280000,48,200
280039,48,200
280082,48,200
280087,48,200
280097,48,200
280131,48,200
280146,48,200
280203,48,200
280310,48,200
280385,48,200
280406,48,200
280407,48,200
280421,48,200
280431,48,200
280510,48,200
280543,48,200
280544,48,200
280633,48,200
280645,48,200
280691,48,200
280712,48,200
280852,48,200
280898,48,200
280972,48,200
280992,48,200
281001,48,200
281002,48,200
281161,48,200
281205,48,200
281222,48,200
281235,48,200
281270,48,200
281302,48,200
281317,48,200
281325,48,200
281421,48,200
281585,48,200
281588,48,200
281625,48,200
281669,48,200
281714,48,200
281780,48,200
281811,48,200
281840,48,200
281854,48,200
281913,48,200
281994,48,200
282070,48,200
282078,48,200
282141,48,200
282205,48,200
282255,48,200
282311,48,200
282476,48,200
282520,48,200
282570,48,200
282652,48,200
282754,48,200
282780,48,200
282842,48,200
282868,48,200
282924,48,200
282946,48,200
282955,48,200
283141,48,200
283143,48,200
283164,48,200
283215,48,200
283220,48,200
283227,48,200
283377,48,200
283403,48,200
283409,48,200
283413,48,200
283431,48,200
283453,48,200
283525,48,200
283543,48,200
283590,48,200
283648,48,200
283649,48,200
283660,48,200
283668,48,200
283682,48,200
283694,48,200
283741,48,200
283779,48,200
283808,48,200
283869,48,200
283926,48,200
283966,48,200
283970,48,200
283972,48,200
283974,48,200
284012,48,200
284022,48,200
284024,48,200
284048,48,200
284054,48,200
284096,48,200
284176,48,200
284247,48,200
284252,48,200
284253,48,200
284350,48,200
284360,48,200
284531,48,200
284566,48,200
284635,48,200
284640,48,200
284648,48,200
284663,48,200
284691,48,200
284694,48,200
284697,48,200
284731,48,200
284861,48,200
284999,48,200
285048,48,200
285088,48,200
285139,48,200
285326,48,200
285347,48,200
285366,48,200
285463,48,200
285512,48,200
285600,48,200
285637,48,200
285815,48,200
285828,48,200
285965,48,200
286027,48,200
286059,48,200
286066,48,200
286090,48,200
286109,48,200
286145,48,200
286165,48,200
286172,48,200
286215,48,200
286318,48,200
286358,48,200
286392,48,200
286429,48,200
286494,48,200
286508,48,200
286603,48,200
286617,48,200
286669,48,200
286811,48,200
286812,48,200
286816,48,200
286822,48,200
286842,48,200
286851,48,200
287007,48,200
287154,48,200
287189,48,200
287191,48,200
287205,48,200
287270,48,200
287333,48,200
287342,48,200
287350,48,200
287365,48,200
287393,48,200
287447,48,200
287503,48,200
287532,48,200
287588,48,200
287693,48,200
